close,SMA_trend,WMA_trend,RSI_trend,STOCHRSIk_trend,STOCHRSId_trend,WILLR_trend,CCI_trend,AD_trend,MACD_trend
10326.900391,1,1,1,-1,-1,1,-1,1,-1
10342.299805,1,1,1,-1,-1,1,-1,1,-1
10348.75,1,1,1,-1,-1,1,-1,1,-1
10389.700195,1,1,1,-1,-1,1,-1,1,-1
10399.549805,1,1,1,1,-1,1,-1,1,1
10370.25,1,1,-1,-1,-1,1,-1,1,1
10361.299805,-1,-1,-1,-1,-1,1,-1,1,1
10226.549805,-1,-1,-1,-1,-1,1,-1,1,-1
10121.799805,-1,-1,1,-1,-1,1,-1,1,-1
10127.75,-1,-1,1,1,-1,1,-1,1,-1
10118.25,-1,-1,1,-1,-1,1,-1,1,-1
10044.099609,-1,-1,1,-1,-1,1,-1,1,-1
10166.700195,1,1,1,1,-1,1,-1,1,-1
10265.650391,1,1,1,-1,-1,1,-1,1,-1
10322.25,1,1,1,-1,-1,1,-1,1,-1
10240.150391,1,1,-1,-1,-1,1,-1,1,-1
10192.950195,1,-1,-1,-1,-1,1,-1,1,-1
10252.099609,1,1,1,1,-1,1,-1,1,-1
10333.25,1,1,1,1,-1,1,-1,1,1
10388.75,1,1,1,1,-1,1,-1,1,1
10463.200195,1,1,-1,-1,-1,1,-1,1,1
10444.200195,1,1,-1,-1,-1,1,-1,1,1
10440.299805,1,1,-1,-1,-1,1,-1,1,1
10493.0,1,1,-1,1,-1,1,-1,1,1
10531.5,1,1,-1,-1,-1,1,-1,1,1
10490.75,1,1,-1,-1,-1,1,-1,1,1
10477.900391,1,-1,-1,-1,-1,1,-1,1,1
10530.700195,1,1,1,1,-1,1,-1,1,1
10486.450195,-1,-1,-1,-1,-1,1,-1,1,1
10442.200195,-1,-1,-1,-1,-1,1,-1,1,1
10443.200195,-1,-1,1,1,-1,1,-1,1,1
10504.799805,1,1,1,1,-1,1,-1,1,1
10558.849609,1,1,1,1,-1,1,-1,1,1
10623.599609,1,1,-1,-1,-1,1,-1,1,1
10637.0,1,1,-1,-1,-1,1,-1,1,1
10632.200195,1,1,-1,-1,-1,1,-1,1,1
10651.200195,1,1,-1,1,-1,1,-1,1,1
10681.25,1,1,-1,-1,-1,1,-1,1,1
10741.549805,1,1,-1,-1,-1,1,-1,1,1
10700.450195,1,1,-1,-1,-1,1,-1,1,1
10788.549805,1,1,-1,1,-1,1,-1,1,1
10817.0,1,1,-1,1,-1,1,-1,1,1
10894.700195,1,1,-1,1,-1,1,-1,1,1
10966.200195,1,1,-1,-1,-1,1,-1,1,1
11083.700195,1,1,-1,-1,-1,1,-1,1,1
11086.0,1,1,-1,-1,-1,1,-1,1,1
11069.650391,1,1,-1,-1,-1,1,-1,1,1
11130.400391,1,1,-1,1,-1,1,-1,1,1
11049.650391,1,-1,-1,-1,-1,1,-1,1,1
11027.700195,-1,-1,-1,-1,-1,1,-1,1,1
11016.900391,-1,-1,-1,-1,-1,1,-1,1,1
10760.599609,-1,-1,-1,-1,-1,1,-1,1,-1
10666.549805,-1,-1,1,-1,-1,1,-1,1,-1
10498.25,-1,-1,1,-1,-1,1,-1,1,-1
10476.700195,-1,-1,1,-1,-1,1,-1,1,-1
10576.849609,-1,-1,1,1,-1,1,-1,1,-1
10454.950195,-1,-1,1,-1,-1,1,-1,1,-1
10539.75,-1,1,1,1,-1,1,-1,1,-1
10500.900391,-1,-1,-1,-1,-1,1,-1,1,-1
10545.5,1,1,1,1,-1,1,-1,1,-1
10452.299805,-1,-1,-1,-1,-1,1,-1,1,-1
10378.400391,-1,-1,1,-1,-1,1,-1,1,-1
10360.400391,-1,-1,1,-1,-1,1,-1,1,-1
10397.450195,-1,-1,1,1,-1,1,-1,1,-1
10382.700195,-1,-1,-1,1,-1,1,-1,1,-1
10491.049805,1,1,1,1,-1,1,-1,1,-1
10582.599609,1,1,1,-1,-1,1,-1,1,-1
10554.299805,1,1,-1,-1,-1,1,-1,1,-1
10492.849609,1,-1,-1,-1,-1,1,-1,1,-1
10458.349609,-1,-1,-1,-1,-1,1,-1,1,-1
10358.849609,-1,-1,-1,-1,-1,1,-1,1,-1
10249.25,-1,-1,1,-1,-1,1,-1,1,-1
10154.200195,-1,-1,1,-1,-1,1,-1,1,-1
10242.650391,-1,-1,1,1,-1,1,-1,1,-1
10226.849609,-1,-1,-1,1,-1,1,-1,1,-1
10421.400391,1,1,1,1,-1,1,-1,1,-1
10426.849609,1,1,1,-1,-1,1,-1,1,1
10410.900391,1,1,-1,-1,-1,1,-1,1,1
10360.150391,1,-1,-1,-1,-1,1,-1,1,1
10195.150391,-1,-1,-1,-1,-1,1,-1,1,1
10094.25,-1,-1,1,-1,-1,1,-1,1,-1
10124.349609,-1,-1,1,1,-1,1,-1,1,-1
10155.25,-1,-1,1,1,-1,1,-1,1,-1
10114.75,-1,-1,-1,1,-1,1,-1,1,-1
9998.049805,-1,-1,1,-1,-1,1,-1,1,-1
10130.650391,1,1,1,1,-1,1,-1,1,-1
10184.150391,1,1,1,-1,-1,1,-1,1,-1
10113.700195,-1,-1,-1,-1,-1,1,-1,1,-1
10211.799805,1,1,1,1,-1,1,-1,1,1
10245.0,1,1,1,-1,-1,1,-1,1,1
10128.400391,-1,-1,-1,-1,-1,1,-1,1,1
10325.150391,1,1,1,1,-1,1,-1,1,1
10331.599609,1,1,1,-1,-1,1,-1,1,1
10379.349609,1,1,1,-1,-1,1,-1,1,1
10402.25,1,1,1,-1,-1,1,-1,1,1
10417.150391,1,1,1,-1,-1,1,-1,1,1
10458.650391,1,1,-1,-1,-1,1,-1,1,1
10480.599609,1,1,-1,-1,-1,1,-1,1,1
10528.349609,1,1,-1,-1,-1,1,-1,1,1
10548.700195,1,1,-1,-1,-1,1,-1,1,1
10526.200195,1,1,-1,-1,-1,1,-1,1,1
10565.299805,1,1,-1,1,-1,1,-1,1,1
10564.049805,1,1,-1,-1,-1,1,-1,1,1
10584.700195,1,1,-1,1,-1,1,-1,1,1
10614.349609,1,1,-1,1,-1,1,-1,1,1
10570.549805,1,-1,-1,-1,-1,1,-1,1,1
10617.799805,1,1,-1,1,-1,1,-1,1,1
10692.299805,1,1,-1,1,-1,1,-1,1,1
10739.349609,1,1,-1,1,-1,1,-1,1,1
10718.049805,1,1,-1,-1,-1,1,-1,1,1
10679.650391,1,-1,-1,-1,-1,1,-1,1,1
10618.25,-1,-1,-1,-1,-1,1,-1,1,1
10715.5,1,1,1,1,-1,1,-1,1,1
10717.799805,1,1,1,1,-1,1,-1,1,1
10741.700195,1,1,1,1,-1,1,-1,1,1
10716.549805,1,1,-1,-1,-1,1,-1,1,1
10806.5,1,1,-1,1,-1,1,-1,1,1
10806.599609,1,1,-1,-1,-1,1,-1,1,1
10801.849609,1,1,-1,-1,-1,1,-1,1,1
10741.099609,-1,-1,-1,-1,-1,1,-1,1,1
10682.700195,-1,-1,-1,-1,-1,1,-1,1,-1
10596.400391,-1,-1,-1,-1,-1,1,-1,1,-1
10516.700195,-1,-1,1,-1,-1,1,-1,1,-1
10536.700195,-1,-1,1,1,-1,1,-1,1,-1
10430.349609,-1,-1,1,-1,-1,1,-1,1,-1
10513.849609,-1,-1,1,1,-1,1,-1,1,-1
10605.150391,1,1,1,-1,-1,1,-1,1,-1
10688.650391,1,1,1,-1,-1,1,-1,1,-1
10633.299805,1,1,-1,-1,-1,1,-1,1,-1
10614.349609,1,1,-1,-1,-1,1,-1,1,-1
10736.150391,1,1,1,1,-1,1,-1,1,-1
10696.200195,1,1,-1,-1,-1,1,-1,1,-1
10628.5,-1,-1,-1,-1,-1,1,-1,1,-1
10593.150391,-1,-1,-1,-1,-1,1,-1,1,-1
10684.650391,1,1,1,1,-1,1,-1,1,-1
10768.349609,1,1,1,1,-1,1,-1,1,1
10767.650391,1,1,-1,-1,-1,1,-1,1,1
10786.950195,1,1,1,1,-1,1,-1,1,1
10842.849609,1,1,-1,-1,-1,1,-1,1,1
10856.700195,1,1,-1,-1,-1,1,-1,1,1
10808.049805,1,-1,-1,-1,-1,1,-1,1,1
10817.700195,1,1,1,1,-1,1,-1,1,1
10799.849609,-1,-1,-1,-1,-1,1,-1,1,1
10710.450195,-1,-1,-1,-1,-1,1,-1,1,1
10772.049805,-1,-1,1,1,-1,1,-1,1,-1
10741.099609,-1,-1,-1,-1,-1,1,-1,1,-1
10821.849609,1,1,1,1,-1,1,-1,1,-1
10762.450195,-1,-1,-1,-1,-1,1,-1,1,-1
10769.150391,1,-1,1,-1,-1,1,-1,1,-1
10671.400391,-1,-1,-1,-1,-1,1,-1,1,-1
10589.099609,-1,-1,1,-1,-1,1,-1,1,-1
10714.299805,-1,1,1,1,-1,1,-1,1,-1
10657.299805,-1,-1,-1,-1,-1,1,-1,1,-1
10699.900391,1,1,1,1,-1,1,-1,1,-1
10769.900391,1,1,1,1,-1,1,-1,1,-1
10749.75,1,1,-1,-1,-1,1,-1,1,-1
10772.650391,1,1,1,1,-1,1,-1,1,-1
10852.900391,1,1,1,-1,-1,1,-1,1,1
10947.25,1,1,-1,1,-1,1,-1,1,1
10948.299805,1,1,-1,-1,-1,1,-1,1,1
11023.200195,1,1,-1,-1,-1,1,-1,1,1
11018.900391,1,1,-1,-1,-1,1,-1,1,1
10936.849609,1,-1,-1,-1,-1,1,-1,1,1
11008.049805,1,1,1,1,-1,1,-1,1,1
10980.450195,1,-1,-1,-1,-1,1,-1,1,1
10957.099609,-1,-1,-1,-1,-1,1,-1,1,1
11010.200195,1,1,1,1,-1,1,-1,1,1
11084.75,1,1,-1,1,-1,1,-1,1,1
11134.299805,1,1,-1,-1,-1,1,-1,1,1
11132.0,1,1,-1,-1,-1,1,-1,1,1
11167.299805,1,1,-1,1,-1,1,-1,1,1
11278.349609,1,1,-1,-1,-1,1,-1,1,1
11319.549805,1,1,-1,-1,-1,1,-1,1,1
11356.5,1,1,-1,-1,-1,1,-1,1,1
11346.200195,1,1,-1,-1,-1,1,-1,1,1
11244.700195,-1,-1,-1,-1,-1,1,-1,1,1
11360.799805,1,1,-1,1,-1,1,-1,1,1
11387.099609,1,1,-1,1,-1,1,-1,1,1
11389.450195,1,1,-1,1,-1,1,-1,1,1
11450.0,1,1,-1,1,-1,1,-1,1,1
11470.700195,1,1,-1,-1,-1,1,-1,1,1
11429.5,1,1,-1,-1,-1,1,-1,1,1
11355.75,-1,-1,-1,-1,-1,1,-1,1,1
11435.099609,1,1,1,1,-1,1,-1,1,-1
11385.049805,-1,-1,-1,-1,-1,1,-1,1,-1
11470.75,1,1,1,1,-1,1,-1,1,-1
11551.75,1,1,-1,1,-1,1,-1,1,-1
11570.900391,1,1,-1,-1,-1,1,-1,1,1
11582.75,1,1,-1,-1,-1,1,-1,1,1
11557.099609,1,1,-1,-1,-1,1,-1,1,1
11691.950195,1,1,-1,1,-1,1,-1,1,1
11738.5,1,1,-1,-1,-1,1,-1,1,1
11691.900391,1,1,-1,-1,-1,1,-1,1,1
11676.799805,1,1,-1,-1,-1,1,-1,1,1
11680.5,1,1,1,1,-1,1,-1,1,1
11582.349609,-1,-1,-1,-1,-1,1,-1,1,-1
11520.299805,-1,-1,-1,-1,-1,1,-1,1,-1
11476.950195,-1,-1,-1,-1,-1,1,-1,1,-1
11536.900391,-1,-1,1,1,-1,1,-1,1,-1
11589.099609,1,1,1,1,-1,1,-1,1,-1
11438.099609,-1,-1,-1,-1,-1,1,-1,1,-1
11287.5,-1,-1,1,-1,-1,1,-1,1,-1
11369.900391,-1,-1,1,1,-1,1,-1,1,-1
11515.200195,1,1,1,1,-1,1,-1,1,-1
11377.75,-1,-1,-1,-1,-1,1,-1,1,-1
11278.900391,-1,-1,-1,-1,-1,1,-1,1,-1
11234.349609,-1,-1,-1,-1,-1,1,-1,1,-1
11143.099609,-1,-1,1,-1,-1,1,-1,1,-1
10967.400391,-1,-1,1,-1,-1,1,-1,1,-1
11067.450195,-1,-1,1,1,-1,1,-1,1,-1
11053.799805,-1,-1,-1,1,-1,1,-1,1,-1
10977.549805,-1,-1,1,-1,-1,1,-1,1,-1
10930.450195,-1,-1,1,-1,-1,1,-1,1,-1
11008.299805,-1,1,1,1,-1,1,-1,1,-1
10858.25,-1,-1,1,-1,-1,1,-1,1,-1
10599.25,-1,-1,1,-1,-1,1,-1,1,-1
10316.450195,-1,-1,1,-1,-1,1,-1,1,-1
10348.049805,-1,-1,1,1,-1,1,-1,1,-1
10301.049805,-1,-1,1,1,-1,1,-1,1,-1
10460.099609,-1,1,1,1,-1,1,-1,1,-1
10234.650391,-1,-1,1,-1,-1,1,-1,1,-1
10472.5,1,1,1,1,-1,1,-1,1,-1
10512.5,1,1,1,-1,-1,1,-1,1,-1
10584.75,1,1,1,-1,-1,1,-1,1,-1
10453.049805,1,-1,-1,-1,-1,1,-1,1,-1
10303.549805,-1,-1,-1,-1,-1,1,-1,1,-1
10245.25,-1,-1,-1,-1,-1,1,-1,1,-1
10146.799805,-1,-1,1,-1,-1,1,-1,1,-1
10224.75,-1,-1,1,1,-1,1,-1,1,-1
10124.900391,-1,-1,-1,-1,-1,1,-1,1,-1
10030.0,-1,-1,1,-1,-1,1,-1,1,-1
10250.849609,1,1,1,1,-1,1,-1,1,1
10198.400391,1,1,-1,-1,-1,1,-1,1,1
10386.599609,1,1,1,1,-1,1,-1,1,1
10380.450195,1,1,-1,-1,-1,1,-1,1,1
10553.0,1,1,1,1,-1,1,-1,1,1
10524.0,1,1,-1,-1,-1,1,-1,1,1
10530.0,1,1,1,-1,-1,1,-1,1,1
10598.400391,1,1,1,1,-1,1,-1,1,1
10585.200195,1,1,-1,-1,-1,1,-1,1,1
10482.200195,-1,-1,-1,-1,-1,1,-1,1,1
10582.5,1,1,1,1,-1,1,-1,1,1
10576.299805,1,1,-1,-1,-1,1,-1,1,1
10616.700195,1,1,1,1,-1,1,-1,1,1
10682.200195,1,1,1,1,-1,1,-1,1,1
10763.400391,1,1,-1,-1,-1,1,-1,1,1
10656.200195,1,-1,-1,-1,-1,1,-1,1,1
10600.049805,-1,-1,-1,-1,-1,1,-1,1,1
10526.75,-1,-1,-1,-1,-1,1,-1,1,1
10628.599609,-1,1,1,1,-1,1,-1,1,1
10685.599609,1,1,1,1,-1,1,-1,1,1
10728.849609,1,1,1,-1,-1,1,-1,1,1
10858.700195,1,1,-1,-1,-1,1,-1,1,1
10876.75,1,1,-1,1,-1,1,-1,1,1
10883.75,1,1,-1,-1,-1,1,-1,1,1
10869.5,1,1,-1,-1,-1,1,-1,1,1
10782.900391,-1,-1,-1,-1,-1,1,-1,1,1
10601.150391,-1,-1,-1,-1,-1,1,-1,1,1
10693.700195,-1,-1,1,1,-1,1,-1,1,1
10488.450195,-1,-1,-1,-1,-1,1,-1,1,-1
10549.150391,-1,-1,1,1,-1,1,-1,1,-1
10737.599609,1,1,1,1,-1,1,-1,1,-1
10791.549805,1,1,1,-1,-1,1,-1,1,-1
10805.450195,1,1,1,1,-1,1,-1,1,1
10888.349609,1,1,1,1,-1,1,-1,1,1
10908.700195,1,1,1,-1,-1,1,-1,1,1
10967.299805,1,1,-1,-1,-1,1,-1,1,1
10951.700195,1,1,-1,-1,-1,1,-1,1,1
10754.0,-1,-1,-1,-1,-1,1,-1,1,1
10663.5,-1,-1,-1,-1,-1,1,-1,1,-1
10729.849609,-1,-1,1,1,-1,1,-1,1,-1
10779.799805,-1,-1,1,1,-1,1,-1,1,-1
10859.900391,1,1,1,1,-1,1,-1,1,-1
10862.549805,1,1,1,-1,-1,1,-1,1,-1
10827.524902500001,1,1,-1,-1,-1,1,-1,1,-1
10792.5,1,-1,-1,-1,-1,1,-1,1,-1
10672.25,-1,-1,-1,-1,-1,1,-1,1,-1
10727.349609,-1,-1,1,1,-1,1,-1,1,-1
10771.799805,-1,1,1,1,-1,1,-1,1,-1
10802.150391,1,1,1,1,-1,1,-1,1,-1
10855.150391,1,1,1,-1,-1,1,-1,1,-1
10821.599609,1,1,-1,-1,-1,1,-1,1,-1
10794.950195,1,-1,-1,-1,-1,1,-1,1,-1
10737.599609,-1,-1,-1,-1,-1,1,-1,1,-1
10886.799805,1,1,1,1,-1,1,-1,1,-1
10890.299805,1,1,1,-1,-1,1,-1,1,1
10905.200195,1,1,1,-1,-1,1,-1,1,1
10906.950195,1,1,1,-1,-1,1,-1,1,1
10961.849609,1,1,1,-1,-1,1,-1,1,1
10922.75,1,1,-1,-1,-1,1,-1,1,1
10831.5,-1,-1,-1,-1,-1,1,-1,1,1
10849.799805,-1,-1,1,1,-1,1,-1,1,-1
10780.549805,-1,-1,-1,-1,-1,1,-1,1,-1
10661.549805,-1,-1,1,-1,-1,1,-1,1,-1
10652.200195,-1,-1,1,-1,-1,1,-1,1,-1
10651.799805,-1,-1,1,-1,-1,1,-1,1,-1
10830.950195,1,1,1,1,-1,1,-1,1,-1
10893.650391,1,1,1,-1,-1,1,-1,1,-1
10912.25,1,1,1,-1,-1,1,-1,1,1
10934.349609,1,1,1,-1,-1,1,-1,1,1
11062.450195,1,1,-1,-1,-1,1,-1,1,1
11069.400391,1,1,-1,-1,-1,1,-1,1,1
10943.599609,-1,-1,-1,-1,-1,1,-1,1,1
10888.799805,-1,-1,-1,-1,-1,1,-1,1,1
10831.400391,-1,-1,-1,-1,-1,1,-1,1,1
10746.049805,-1,-1,-1,-1,-1,1,-1,1,-1
10724.400391,-1,-1,-1,-1,-1,1,-1,1,-1
10640.950195,-1,-1,1,-1,-1,1,-1,1,-1
10604.349609,-1,-1,1,-1,-1,1,-1,1,-1
10735.450195,-1,1,1,1,-1,1,-1,1,-1
10789.849609,1,1,1,-1,-1,1,-1,1,-1
10791.650391,1,1,1,-1,-1,1,-1,1,-1
10880.099609,1,1,1,-1,-1,1,-1,1,-1
10835.299805,1,1,-1,-1,-1,1,-1,1,-1
10806.650391,1,-1,-1,-1,-1,1,-1,1,1
10792.5,-1,-1,-1,-1,-1,1,-1,1,1
10863.5,1,1,1,1,-1,1,-1,1,1
10987.450195,1,1,-1,1,-1,1,-1,1,1
11053.0,1,1,-1,-1,-1,1,-1,1,1
11058.200195,1,1,-1,-1,-1,1,-1,1,1
11035.400391,1,1,-1,-1,-1,1,-1,1,1
11168.049805,1,1,-1,1,-1,1,-1,1,1
11301.200195,1,1,-1,-1,-1,1,-1,1,1
11341.700195,1,1,-1,-1,-1,1,-1,1,1
11343.25,1,1,-1,-1,-1,1,-1,1,1
11426.849609,1,1,-1,-1,-1,1,-1,1,1
11462.200195,1,1,-1,-1,-1,1,-1,1,1
11532.400391,1,1,-1,-1,-1,1,-1,1,1
11521.049805,1,1,-1,-1,-1,1,-1,1,1
11456.900391,1,-1,-1,-1,-1,1,-1,1,1
11354.25,-1,-1,-1,-1,-1,1,-1,1,1
11483.25,1,1,1,1,-1,1,-1,1,1
11445.049805,-1,-1,-1,-1,-1,1,-1,1,1
11570.0,1,1,-1,1,-1,1,-1,1,1
11669.150391,1,1,-1,1,-1,1,-1,1,1
11713.200195,1,1,-1,-1,-1,1,-1,1,1
11643.950195,1,1,-1,-1,-1,1,-1,1,1
11598.0,1,-1,-1,-1,-1,1,-1,1,1
11665.950195,1,1,1,1,-1,1,-1,1,1
11604.5,-1,-1,-1,-1,-1,1,-1,1,-1
11671.950195,1,1,1,1,-1,1,-1,1,-1
11584.299805,-1,-1,-1,-1,-1,1,-1,1,-1
11596.700195,-1,-1,1,1,-1,1,-1,1,-1
11643.450195,1,1,1,1,-1,1,-1,1,-1
11690.349609,1,1,1,1,-1,1,-1,1,-1
11787.150391,1,1,-1,1,-1,1,-1,1,-1
11752.799805,1,1,-1,-1,-1,1,-1,1,-1
11594.450195,-1,-1,-1,-1,-1,1,-1,1,-1
11575.950195,-1,-1,-1,-1,-1,1,-1,1,-1
11726.150391,1,1,1,1,-1,1,-1,1,-1
11641.799805,-1,-1,-1,-1,-1,1,-1,1,-1
11754.650391,1,1,1,1,-1,1,-1,1,-1
11748.150391,1,1,-1,-1,-1,1,-1,1,-1
11724.75,1,1,-1,-1,-1,1,-1,1,-1
11712.25,1,-1,-1,-1,-1,1,-1,1,-1
11598.25,-1,-1,-1,-1,-1,1,-1,1,-1
11497.900391,-1,-1,-1,-1,-1,1,-1,1,-1
11359.450195,-1,-1,1,-1,-1,1,-1,1,-1
11301.799805,-1,-1,1,-1,-1,1,-1,1,-1
11278.900391,-1,-1,1,-1,-1,1,-1,1,-1
11148.200195,-1,-1,1,-1,-1,1,-1,1,-1
11222.049805,-1,-1,1,1,-1,1,-1,1,-1
11157.0,-1,-1,1,-1,-1,1,-1,1,-1
11257.099609,1,1,1,1,-1,1,-1,1,-1
11407.150391,1,1,1,-1,-1,1,-1,1,-1
11828.25,1,1,-1,-1,-1,1,-1,1,-1
11709.099609,1,1,-1,-1,-1,1,-1,1,1
11737.900391,1,1,1,-1,-1,1,-1,1,1
11657.049805,1,1,-1,-1,-1,1,-1,1,1
11844.099609,1,1,1,1,-1,1,-1,1,1
11924.75,1,1,-1,1,-1,1,-1,1,1
11928.75,1,1,-1,-1,-1,1,-1,1,1
11861.099609,1,1,-1,-1,-1,1,-1,1,1
11945.900391,1,1,1,1,-1,1,-1,1,1
11922.799805,1,1,-1,-1,-1,1,-1,1,1
12088.549805,1,1,-1,1,-1,1,-1,1,1
12021.650391,1,1,-1,-1,-1,1,-1,1,1
11843.75,-1,-1,-1,-1,-1,1,-1,1,1
11870.650391,-1,-1,1,1,-1,1,-1,1,1
11922.700195,-1,-1,1,1,-1,1,-1,1,1
11965.599609,1,1,1,1,-1,1,-1,1,1
11906.200195,-1,-1,-1,-1,-1,1,-1,1,1
11914.049805,-1,-1,1,-1,-1,1,-1,1,-1
11823.299805,-1,-1,-1,-1,-1,1,-1,1,-1
11672.150391,-1,-1,-1,-1,-1,1,-1,1,-1
11691.5,-1,-1,1,1,-1,1,-1,1,-1
11691.450195,-1,-1,-1,-1,-1,1,-1,1,-1
11831.75,1,1,1,1,-1,1,-1,1,-1
11724.099609,-1,-1,-1,-1,-1,1,-1,1,-1
11699.650391,-1,-1,-1,-1,-1,1,-1,1,-1
11796.450195,1,1,1,1,-1,1,-1,1,-1
11847.549805,1,1,1,1,-1,1,-1,1,-1
11841.549805,1,1,-1,-1,-1,1,-1,1,-1
11788.849609,-1,-1,-1,-1,-1,1,-1,1,-1
11865.599609,1,1,1,1,-1,1,-1,1,-1
11910.299805,1,1,1,-1,-1,1,-1,1,-1
11916.75,1,1,1,-1,-1,1,-1,1,1
11946.75,1,1,1,-1,-1,1,-1,1,1
11811.150391,-1,-1,-1,-1,-1,1,-1,1,1
11558.599609,-1,-1,1,-1,-1,1,-1,1,-1
11555.900391,-1,-1,1,-1,-1,1,-1,1,-1
11498.900391,-1,-1,1,-1,-1,1,-1,1,-1
11582.900391,-1,-1,1,1,-1,1,-1,1,-1
11552.5,-1,-1,-1,1,-1,1,-1,1,-1
11588.349609,-1,1,1,1,-1,1,-1,1,-1
11662.599609,1,1,1,-1,-1,1,-1,1,-1
11687.5,1,1,1,-1,-1,1,-1,1,-1
11596.900391,1,-1,-1,-1,-1,1,-1,1,-1
11419.25,-1,-1,1,-1,-1,1,-1,1,-1
11346.200195,-1,-1,1,-1,-1,1,-1,1,-1
11331.049805,-1,-1,1,-1,-1,1,-1,1,-1
11271.299805,-1,-1,1,-1,-1,1,-1,1,-1
11252.150391,-1,-1,1,-1,-1,1,-1,1,-1
11284.299805,-1,-1,1,1,-1,1,-1,1,-1
11189.200195,-1,-1,1,-1,-1,1,-1,1,-1
11085.400391,-1,-1,1,-1,-1,1,-1,1,-1
11118.0,-1,-1,1,1,-1,1,-1,1,-1
10980.0,-1,-1,1,-1,-1,1,-1,1,-1
10997.349609,-1,-1,1,1,-1,1,-1,1,-1
10862.599609,-1,-1,1,-1,-1,1,-1,1,-1
10948.25,-1,-1,1,1,-1,1,-1,1,-1
10855.5,-1,-1,1,-1,-1,1,-1,1,-1
11032.450195,1,1,1,1,-1,1,-1,1,-1
11109.650391,1,1,1,1,-1,1,-1,1,-1
10925.849609,-1,-1,-1,-1,-1,1,-1,1,-1
11029.400391,1,1,1,1,-1,1,-1,1,1
11047.799805,1,1,1,-1,-1,1,-1,1,1
11053.900391,1,1,1,1,-1,1,-1,1,1
11017.0,-1,-1,-1,-1,-1,1,-1,1,1
10918.700195,-1,-1,-1,-1,-1,1,-1,1,1
10741.349609,-1,-1,1,-1,-1,1,-1,1,1
10829.349609,-1,-1,1,1,-1,1,-1,1,1
11057.849609,1,1,1,1,-1,1,-1,1,1
11105.349609,1,1,1,1,-1,1,-1,1,1
11046.099609,1,1,-1,-1,-1,1,-1,1,1
10948.299805,-1,-1,-1,-1,-1,1,-1,1,1
11023.25,1,1,1,1,-1,1,-1,1,1
10797.900391,-1,-1,-1,-1,-1,1,-1,1,1
10844.650391,-1,-1,1,1,-1,1,-1,1,1
10847.900391,-1,-1,1,1,-1,1,-1,1,1
10946.200195,1,1,1,1,-1,1,-1,1,1
11003.049805,1,1,1,1,-1,1,-1,1,1
11035.700195,1,1,1,-1,-1,1,-1,1,1
10982.799805,1,1,-1,-1,-1,1,-1,1,1
11075.900391,1,1,1,1,-1,1,-1,1,1
11003.5,1,-1,-1,-1,-1,1,-1,1,1
10817.599609,-1,-1,-1,-1,-1,1,-1,1,1
10840.650391,-1,-1,1,1,-1,1,-1,1,1
10704.799805,-1,-1,-1,-1,-1,1,-1,1,-1
11274.200195,1,1,1,1,-1,1,-1,1,1
11600.200195,1,1,-1,-1,-1,1,-1,1,1
11588.200195,1,1,-1,-1,-1,1,-1,1,1
11440.200195,1,1,-1,-1,-1,1,-1,1,1
11571.200195,1,1,1,-1,-1,1,-1,1,1
11512.400391,1,1,-1,-1,-1,1,-1,1,1
11474.450195,-1,-1,-1,-1,-1,1,-1,1,1
11359.900391,-1,-1,-1,-1,-1,1,-1,1,1
11314.0,-1,-1,-1,-1,-1,1,-1,1,1
11174.75,-1,-1,-1,-1,-1,1,-1,1,1
11126.400391,-1,-1,-1,-1,-1,1,-1,1,-1
11313.299805,-1,1,1,1,-1,1,-1,1,-1
11234.549805,-1,-1,-1,-1,-1,1,-1,1,-1
11305.049805,1,1,1,1,-1,1,-1,1,-1
11341.150391,1,1,1,1,-1,1,-1,1,-1
11428.299805,1,1,1,-1,-1,1,-1,1,-1
11464.0,1,1,1,-1,-1,1,-1,1,1
11586.349609,1,1,-1,-1,-1,1,-1,1,1
11661.849609,1,1,-1,-1,-1,1,-1,1,1
11588.349609,1,1,-1,-1,-1,1,-1,1,1
11604.099609,1,1,1,-1,-1,1,-1,1,1
11582.599609,1,-1,-1,-1,-1,1,-1,1,1
11583.900391,1,-1,1,1,-1,1,-1,1,1
11685.375,1,1,-1,1,-1,1,-1,1,1
11786.849609,1,1,-1,-1,-1,1,-1,1,1
11844.099609,1,1,-1,-1,-1,1,-1,1,1
11877.450195,1,1,-1,-1,-1,1,-1,1,1
11890.599609,1,1,-1,-1,-1,1,-1,1,1
11941.299805,1,1,-1,-1,-1,1,-1,1,1
11917.200195,1,1,-1,-1,-1,1,-1,1,1
11966.049805,1,1,-1,1,-1,1,-1,1,1
12012.049805,1,1,-1,1,-1,1,-1,1,1
11908.150391,-1,-1,-1,-1,-1,1,-1,1,1
11913.450195,-1,-1,1,1,-1,1,-1,1,1
11840.450195,-1,-1,-1,-1,-1,1,-1,1,-1
11872.099609,-1,-1,1,1,-1,1,-1,1,-1
11895.450195,-1,1,1,1,-1,1,-1,1,-1
11884.5,-1,-1,-1,-1,-1,1,-1,1,-1
11940.099609,1,1,1,1,-1,1,-1,1,-1
11999.099609,1,1,-1,-1,-1,1,-1,1,-1
11968.400391,1,1,-1,-1,-1,1,-1,1,-1
11914.400391,-1,-1,-1,-1,-1,1,-1,1,-1
12073.75,1,1,-1,1,-1,1,-1,1,-1
